year,circulating_supply,emission_rate,block_reward,annual_emissions,dl_weight,df_weight,compute_security_pool,domain_library_pool,data_feed_pool,pro_miners_pct,enterprise_pct,retail_pct
3.25,60121628365.44307,0.12779467549821863,314.60408156968305,3307118105.4605083,0.2090735025612582,0.39092649743874175,125.84163262787322,65.77537725384141,122.9870716879684,20.000000000000004,32.63514517928808,47.364854820711926
3.2916666666666665,60259424953.17059,0.12589006680147008,308.2650981881286,3240482712.153608,0.20785553579732166,0.39214446420267834,123.30603927525145,64.07460715150745,120.88445176136973,20.0,32.54988750581252,47.45011249418749
3.333333333333333,60394445066.176994,0.12403430022793857,302.1277671389627,3175967088.1647763,0.20666268085126854,0.39333731914873143,120.8511068555851,62.438534316545834,118.8381259668318,20.0,32.466387659588804,47.533612340411196
3.375,60526777028.18386,0.12222568197402986,296.1836044336712,3113482049.8067513,0.20549441997219128,0.39450558002780867,118.47344177346848,60.864077998370206,116.84608466183249,20.0,32.384609398053385,47.6153906019466
3.4166666666666665,60656505446.92581,0.12046259088433915,290.4245639199442,3052943015.9264536,0.20435024608407665,0.39564975391592333,116.16982556797768,59.34833110590125,114.90640724606527,20.0,32.30451722588536,47.69548277411464
3.458333333333333,60783711405.922745,0.1187434747964461,284.84301076205514,2994269729.130724,0.20322966256571268,0.3967703374342873,113.93720430482206,57.88854896137413,113.01725749585894,20.000000000000004,32.22607637959989,47.77392362040012
3.5,60908472644.63653,0.11706684709375811,279.4316967522055,2937385996.2591844,0.20213218303513353,0.39786781696486645,111.7726787008822,56.482138873734726,111.17687917758856,20.0,32.14925281245935,47.85074718754065
3.5416666666666665,61030863727.813995,0.11543128345338428,274.18373731172767,2882219446.6208816,0.20105733113850854,0.39894266886149143,109.67349492469107,55.12665046547787,109.38359192155872,20.0,32.07401317969559,47.925986820304395
3.583333333333333,61150956204.75653,0.11383541877688803,269.09259005296536,2828701306.6367717,0.20000464034338394,0.39999535965661603,107.63703602118615,53.819766692612994,107.63578733916621,20.0,32.00032482403688,47.99967517596313
3.625,61268818759.19973,0.11227794429258561,264.15203478352464,2776766189.644411,0.19897365373618753,0.40102634626381245,105.66081391340987,52.55929550272639,105.93192536738837,20.0,31.928155761533123,48.071844238466866
3.6666666666666665,61384517350.43491,0.11075760481880946,259.35615484444355,2726351899.7247906,0.19796392382390815,0.40203607617609183,103.74246193777742,51.343162080887154,104.27053082577898,20.0,31.857474667673575,48.14252533232642
3.708333333333333,61498115346.25678,0.1092731961782589,254.69931968279622,2677399248.5055537,0.1969750123398646,0.4030249876601354,101.8797278731185,50.169401637473904,102.65019017220382,20.0,31.788250863790523,48.21174913620948
3.75,61609673648.27785,0.10782356275421556,250.17616856741924,2629851883.980711,0.19600649005347853,0.40399350994652145,100.0704674269677,49.03615269592723,101.0695484445243,20.0,31.720454303743495,48.279545696256505
3.7916666666666665,61719250810.110374,0.10640759518000725,245.781595363876,2583656130.4650645,0.1950579365839698,0.4049420634160302,98.31263814555041,47.941650841993855,99.52730637633174,20.0,31.654055560877886,48.345944439122114
3.833333333333333,61826903148.87975,0.10502422815367196,241.51073429155838,2538760838.872862,0.19412894021789306,0.4058710597821069,96.60429371662336,46.884222899265396,98.02221767566964,20.0,31.589025815252512,48.41097418474749
3.875,61932684850.49946,0.10367243837029898,237.3589465920051,2495117246.5751576,0.19321909773043597,0.406780902269564,94.94357863680204,45.862281498753966,96.5530864564491,20.0,31.525336841130514,48.47466315886948
3.9166666666666665,62036648069.10676,0.10235124256501395,233.32180804315541,2452678846.1496496,0.19232801421040244,0.4076719857895975,93.32872321726217,44.87432001292078,95.11876481297246,20.0,31.462960994728174,48.53703900527183
3.958333333333333,62138843021.02966,0.10105969566003216,229.3950972594173,2411401262.3909945,0.1914553028888037,0.4085446971111963,91.75803890376693,43.91890782700832,93.71815052864204,20.0,31.401871202216263,48.59812879778374
4.0,62239318073.62929,0.09979688900962812,225.57478472213612,2371242136.999095,0.1906005849709838,0.40939941502901617,90.22991388885445,42.99468592274289,92.35018491053879,20.0,31.34204094796887,48.65795905203113
4.041666666666666,62338119829.337585,0.09856194873726536,221.85702248935925,2332161020.4081445,0.1897634894722065,0.4102365105277935,88.7428089957437,42.10036275149461,91.01385074212094,20.000000000000004,31.283444263054456,48.71655573694555
4.083333333333333,62435293205.18793,0.09735403415949864,218.23813453773826,2294119270.2607045,0.18894365305663138,0.41105634694336857,87.29525381509531,41.23471037582486,89.70817034681808,20.0,31.226055713964197,48.7739442860358
4.125,62530881508.115456,0.09617233629160471,214.71460769302124,2257079956.0690393,0.18814071987961067,0.4118592801203893,85.8858430772085,40.396560860033205,88.43220375577953,20.000000000000004,31.16985039157275,48.83014960842725
4.166666666666666,62624926506.284996,0.09501607643021641,211.28308310889938,2221007769.6407504,0.1873543414332369,0.41264565856676305,84.51323324355975,39.5848028918517,87.18504697348791,20.000000000000004,31.11480390032659,48.885196099673415
4.208333333333333,62717468496.68669,0.09388450480853423,207.94034825700797,2185868940.877668,0.18658417639507546,0.4134158236049245,83.1761393028032,38.798378618838996,85.96583033536578,20.0,31.060892347655283,48.93910765234472
4.25,62808546369.22326,0.09277689931996701,204.6833293936698,2151631158.586257,0.18582989048001589,0.4141701095199841,81.87333175746792,38.036280684310675,84.7737169518912,20.0,31.008092333601116,48.99190766639889
4.291666666666666,62898197667.49769,0.0916925643063125,201.50908447152665,2118263495.964688,0.1850911562951774,0.4149088437048226,80.60363378861067,37.29754944881744,83.60790123409855,20.0,30.956380940662413,49.04361905933759
4.333333333333333,62986458646.496216,0.09063082940683105,198.4147964665576,2085736340.4564533,0.18436765319780632,0.41563234680219363,79.36591858662304,36.58127038425962,82.46760749567493,20.0,30.905735723846444,49.09426427615355
4.375,63073364327.34857,0.0895910484647901,195.39776709314114,2054021327.6830997,0.1836590671561031,0.41634093284389684,78.15910683725646,35.886571628711806,81.35208862717288,20.0,30.856134700927218,49.14386529907277
4.416666666666666,63158948549.335365,0.08857259848827005,192.45541088181477,2023091279.189637,0.182965090612919,0.417034909387081,76.98216435272592,35.212621690937794,80.26062483815106,20.0,30.807556342904334,49.192443657095666
4.458333333333333,63243244019.3016,0.08757487866221574,189.58524959620576,1992920143.7553148,0.18228542235226258,0.4177145776477374,75.8340998384823,34.55862729440349,79.19252246331997,20.0,30.759979564658384,49.24002043534162
4.5,63326282358.62473,0.08659730940890494,186.78490696730594,1963482942.0403202,0.18161976736855928,0.4183802326314407,74.71396278692238,33.9238313513601,78.14711282902347,20.0,30.713383715799154,49.286616284200846
4.541666666666666,63408094147.87641,0.08563933149417377,184.0521037248075,1934755714.3551764,0.18096783673860597,0.41903216326139403,73.620841489923,33.307511058267934,77.12375117661657,20.0,30.66774857170242,49.33225142829758
4.583333333333333,63488708969.30788,0.08470040517690167,181.3846529066567,1906715471.3547752,0.18032934749616564,0.41967065250383434,72.55386116266268,32.70897610447589,76.12181563951813,20.0,30.623054324731598,49.37694567526841
4.625,63568155447.28099,0.08378000939940652,178.78045542930218,1879340147.4728246,0.17970402250914788,0.4202959774908521,71.51218217172088,32.12756698666303,75.14070627091829,20.0,30.579281575640348,49.42071842435964
4.666666666666666,63646461286.759026,0.08287764101654312,176.2374959023387,1852608556.9253845,0.1790915903593215,0.42090840964067844,70.49499836093548,31.56265342209425,74.17984411930897,20.0,30.536411325152507,49.463588674847486
4.708333333333333,63723653309.96425,0.08199281406142672,173.75383867237252,1826500352.12398,0.17849178522450718,0.42150821477549283,69.50153546894902,31.013632854242786,73.23867034918072,20.0,30.4944249657155,49.5055750342845
4.75,63799757491.30275,0.08112505904582815,171.32762408197948,1800995984.3497684,0.17790434676319905,0.4220956532368009,68.53104963279179,30.479929044795494,72.3166454043922,20.0,30.45330427342393,49.54669572657607
4.791666666666666,63874798990.65066,0.08027392229340084,168.957064930592,1776076666.550383,0.17732902000156522,0.4226709799984347,67.5828259722368,29.9609907464827,71.41324821187249,20.0,30.41303140010957,49.58696859989043
4.833333333333333,63948802185.090256,0.07943896530400808,166.6404431250413,1751724338.130434,0.17676555522277804,0.42323444477722194,66.65617725001651,29.45629045156769,70.52797542345708,20.000000000000004,30.37358886559447,49.626411134405544
4.875,64021790699.17902,0.0786197641475189,164.37610650830968,1727921631.6153512,0.1762137078586261,0.42378629214137387,65.75044260332388,28.965323211193688,69.66034069379211,20.0,30.33495955010383,49.66504044989616
4.916666666666666,64093787433.829666,0.07781590888553655,162.16246585581302,1704651841.0763066,0.17567323838336113,0.42432676161663885,64.86498634232521,28.487605521121903,68.80987399236592,20.0,30.29712668683528,49.70287331316472
4.958333333333333,64164814593.87451,0.0770270030196107,159.99799202924157,1681898892.2113874,0.17514391220973313,0.42485608779026685,63.999196811696635,28.022674269703067,67.97612094784188,20.0,30.26007385468132,49.73992614531868
5.0,64234893714.383316,0.0762526629645681,157.88121327864647,1659647313.9851317,0.17462549958716964,0.4253745004128303,63.15248531145859,27.570085744212122,67.15864222297576,20.0,30.223784971101882,49.77621502889812
5.041666666666666,64304045685.79936,0.07549251754567417,155.81071268406933,1637882211.7349367,0.17411777550205376,0.4258822244979462,62.324285073627735,27.129414691939783,66.35701291850181,12.000000000000002,32.70588877510269,55.294111224897314
5.083333333333333,64372290777.95499,0.07474620751841067,153.78512572857883,1616589241.6588209,0.17362051958005856,0.42637948041994145,61.51405029143154,26.70025343268049,65.57082200446682,11.999999999999998,32.68102597900292,55.31897402099707
5.125,64439648663.0241,0.07401338510972354,151.80313799510463,1595754586.6045399,0.173133515990495,0.426866484009505,60.72125519804186,26.282211019482766,64.79967177758,12.0,32.656675799524756,55.343324200475244
5.166666666666666,64506138437.46596,0.07329371357965792,149.86348297994564,1575364933.0851886,0.17265655335263214,0.42734344664736784,59.94539319197826,25.874912444738268,64.04317734322913,11.999999999999998,32.6328276676316,55.3671723323684
5.208333333333333,64571778643.01118,0.07258686680236005,147.96494001628943,1555407449.4512346,0.17218942464394849,0.4278105753560515,59.18597600651577,25.477997888881227,63.30096612089243,11.999999999999998,32.60947123219742,55.390528767802586
5.25,64636587286.73831,0.07189252886547998,146.1063323014962,1535869765.153328,0.17173192711027543,0.42826807288972457,58.44253292059848,25.091122009150226,62.57267737174749,12.0,32.58659635551377,55.41340364448622
5.291666666666666,64700581860.28637,0.0712103936870633,144.28652502229693,1516739951.0343852,0.17128386217779307,0.4287161378222069,57.714610008918775,24.713953266031798,61.85796174734636,12.000000000000002,32.564193108889654,55.43580689111034
5.333333333333333,64763779358.24613,0.07054016464907101,142.50442357242372,1498006500.5933182,0.17084503536684045,0.4291549646331595,57.00176942896949,24.346173285161942,61.156480858292284,12.000000000000002,32.54225176834203,55.457748231657966
5.375,64826196295.77085,0.06988155424671147,140.75897185752564,1479658312.1663096,0.17041525620750306,0.4295847437924969,56.30358874301026,23.987476252604946,60.46790686191044,12.000000000000002,32.52076281037516,55.47923718962484
5.416666666666666,64887848725.44445,0.06923428375281528,139.04915068254752,1461684671.9749396,0.16999433815694048,0.4300056618430595,55.61966027301901,23.637568341564357,59.79192206796416,12.0,32.499716907847024,55.50028309215298
5.458333333333333,64948752253.443405,0.06859808289652332,137.3739762170414,1444075237.993539,0.16958209851841882,0.43041790148158116,54.94959048681656,23.29616716870524,59.128218561519596,12.000000000000002,32.47910492592094,55.52089507407906
5.5,65008922055.02647,0.06797268955559824,135.7324985341563,1426820024.591051,0.16917835836201225,0.43082164163798775,54.29299941366252,22.963001278382798,58.47649784211099,11.999999999999996,32.45891791810061,55.54108208189938
5.541666666666666,65068372889.38443,0.06735784946170706,134.1238002193141,1409909387.9054298,0.1687829424469398,0.43121705755306017,53.64952008772564,22.637809653181346,57.83647047840711,12.000000000000002,32.439147122346995,55.560852877653
5.583333333333333,65127119113.88049,0.06675331591805644,132.5469950448152,1393334011.9110973,0.16839567914550305,0.43160432085449696,53.01879801792608,22.32034124926728,57.20785577762184,11.999999999999996,32.41978395727515,55.58021604272484
5.625,65185174697.71012,0.06615884952879514,131.0012267068449,1377084895.1423538,0.1680164003685924,0.4319835996314076,52.40049068273797,22.01035455515399,56.59038146895295,12.000000000000002,32.40082001842962,55.59917998157038
5.666666666666666,65242553235.00772,0.06557421793962855,129.48566762156025,1361153338.0378413,0.16764494149272896,0.432355058507271,51.79426704862411,21.707617172563417,55.98378340037273,12.0,32.38224707463645,55.61775292536355
5.708333333333333,65299267957.425964,0.06499919558912098,127.99951777713599,1345530930.8732536,0.167281141288611,0.432718858711389,51.1998071108544,21.411905418151164,55.38780524813044,12.000000000000002,32.364057064430554,55.635942935569446
5.75,65355331746.21235,0.06443356347018596,126.54200363882798,1330209542.2513597,0.1669248418511332,0.43307515814886677,50.616801455531196,21.123003944936887,54.8021982383599,12.0,32.34624209255666,55.653757907443335
5.791666666666666,65410757143.80615,0.06387710890129292,125.11237710428668,1315181308.1202617,0.1665758885308491,0.4334241114691509,50.04495084171467,20.840705382353214,54.226720880218785,12.0,32.32879442654246,55.67120557345754
5.833333333333333,65465556364.97783,0.0633296253069418,123.70991450651353,1300438621.2924702,0.1662341298668465,0.4337658701331535,49.48396580260541,20.56480999389225,53.66113871001587,12.0,32.31170649334232,55.68829350665768
5.875,65519741307.531685,0.06279091200698109,122.33391566200413,1285974121.4389875,0.16589941752100673,0.43410058247899325,48.933566264801655,20.29512535139045,53.10522404581203,12.0,32.294970876050336,55.705029123949664
5.916666666666666,65573323562.591644,0.06226077401436474,120.98370296176091,1271780685.5340307,0.16557160621361972,0.43442839378638026,48.39348118470437,20.031466025050214,52.55875575200633,12.000000000000002,32.27858031068099,55.721419689319006
5.958333333333333,65626314424.4889,0.061739021840965747,119.6586205029917,1257851418.7274487,0.16525055366032598,0.434749446339674,47.86344820119668,19.773653288350214,52.02151901344481,11.999999999999998,32.262527683016295,55.73747231698369
